v1,v2,v3,v4,v5,fitness,p1,p2,p3,p4,p5
10.7,23.1,10.1,4.5,30.0,19046.520606545226,1740.9446172100734,3861.1250692565873,3861.126481401569,4791.658245018571,4791.666193658426
3.0,3.0,28.2,10.9,24.8,-2798837.2486043856,0.0,0.0,0.0,0.0,0.0
24.4,25.0,26.3,3.0,21.8,21414.195252718826,5712.574766033931,3265.142105327742,3265.1395448448666,4585.669401207185,4585.669435305098
12.3,25.0,17.3,6.8,20.5,14988.352878481232,171.4592056800159,1557.0460506877173,1557.0412857162737,5851.401336892176,5851.404999505048
25.0,25.0,30.0,3.0,13.4,22951.428936830205,3836.030656401581,4029.644986244298,4029.6364160248154,5528.0518562754105,5528.065021884101
18.4,25.0,24.4,3.0,20.1,18535.4406746542,3266.4062426135574,3257.0791113727782,3257.068776865928,4377.4453905612945,4377.441153240641
23.9,22.4,27.7,8.8,24.7,20855.258120202903,5777.431378767422,828.1296407139964,828.1326627752512,6710.773296905743,6710.791141040489
4.7,12.2,16.0,25.0,13.2,12463.508955612077,1608.8251815950418,248.93666726976303,248.93587134633023,5178.4066523353285,5178.404583065612
11.0,5.8,5.2,23.5,24.7,-5292178.95131981,0.0,0.0,0.0,0.0,0.0
3.0,25.0,29.2,10.6,18.0,15197.320809663546,3843.9189747750215,472.7206273640622,472.7158220606902,5203.980230150295,5203.985155313478
3.0,23.4,28.0,4.6,25.4,23141.057580159963,6187.531726918267,4228.227835771115,4228.214236303489,4248.533289512337,4248.550491654755
25.0,25.0,20.3,3.0,21.8,19889.046583321564,5007.612135453339,3256.9033684518436,3256.899583945162,4183.817201090163,4183.814294381054
22.0,22.7,30.0,3.1,10.3,23028.186049295895,4543.430392354531,2988.5191488103374,2988.5225321064904,6253.860395844556,6253.853580179981
21.2,25.0,18.2,3.0,25.2,18893.39714627053,4182.605485400783,2905.881079438286,2905.8783062562266,4449.51526232242,4449.5170128528125
5.2,22.2,6.4,14.6,26.3,12290.086923332945,2187.2182667739703,1321.7850689464733,1321.7867000860606,3729.653270880101,3729.6436166463395
3.2,5.8,22.8,24.3,18.7,18986.717830749898,4010.580910606653,3039.0801573793383,3039.0832736522048,4448.987864907237,4448.985624204464
25.0,25.0,26.6,18.0,13.7,18588.610033612556,5168.844058701458,2472.5454518184565,2472.5402534959667,4237.340848664009,4237.339420932665
3.0,3.0,25.2,25.0,20.2,20948.836939886725,5113.70337417613,4572.770593027048,4572.763451436931,3344.801199839919,3344.7983214066994
5.8,21.2,30.0,11.8,19.2,13787.111188677136,2481.688736743917,101.32396853266059,101.32358088965321,5551.389266103667,5551.385636407239
25.0,22.7,30.0,3.1,9.8,22872.47235906501,4070.8764959872624,3216.043406518779,3216.04355305593,6184.752642936706,6184.756260566332
5.4,3.5,30.0,25.0,14.6,21708.24005212561,3806.0705147835374,4810.772142276267,4810.768282364261,4140.308847870894,4140.320264830651
23.4,10.0,27.8,3.0,9.8,11056.042148652301,2482.8846396191493,3945.2365862701563,3945.2378749105333,341.34188439548313,341.3411634569808
12.0,24.5,15.5,3.0,24.6,17665.913052518164,350.5455354910319,3421.792530041258,3421.7979484995003,5235.892446756691,5235.884591729683
3.0,25.0,10.5,3.6,21.5,17408.34264907302,4395.692819823231,3875.444906045573,3875.453338852636,2630.8740934391385,2630.8774909124418
12.5,22.8,12.6,5.5,26.6,16447.360148325617,404.7356285865204,2474.611136391758,2474.6119101201953,5546.700175893314,5546.701297333831
3.0,6.4,21.4,25.0,12.7,15500.945532965372,3278.2958919303396,2465.152667539713,2465.1521172903217,3646.1718339359527,3646.1730222690453
19.7,21.4,23.6,7.2,30.0,19598.602136894493,5574.5884948478715,1443.8766887187176,1443.8789373699115,5568.129468417853,5568.12854754014
3.0,22.0,18.2,25.0,12.8,-7645243.830815602,0.0,0.0,0.0,0.0,0.0
3.0,25.0,15.6,3.0,30.0,22573.77704000951,4499.162321187345,5006.861853159626,5006.863699655899,4030.4454582251224,4030.4437077815164
3.0,25.0,30.0,3.0,26.2,23781.922767779084,6959.8424935041685,4832.098942970475,4832.095987279297,3578.942713073195,3578.9426309519426
8.4,4.3,30.0,25.0,12.3,19677.545079853568,2321.7451649372656,4252.444190698223,4252.443334404547,4425.452169491819,4425.460220321714
14.1,22.6,13.4,3.7,26.9,17844.69378276012,684.7307678959994,3069.981022746734,3069.988252408684,5509.99489201431,5509.9988476943945
3.0,25.0,21.3,3.0,30.0,22317.1244873655,4930.223374889919,5322.653959045166,5322.658657050734,3370.7919552065664,3370.7965411731175
14.2,25.0,9.0,12.8,18.8,11574.716602314675,1672.5875515845248,709.5973078714721,709.5933467037431,4241.466958696638,4241.471437458295
21.2,24.1,30.0,3.0,22.0,21792.760549060305,5305.867394718359,3034.260967770327,3034.2547582372,5209.181106849054,5209.196321485369
22.1,3.0,30.0,3.0,20.4,-799999.9999999972,0.0,0.0,0.0,0.0,0.0
13.2,3.0,27.5,22.8,10.0,17474.415789068506,893.6901230204027,3405.4787768619644,3405.4753854991923,4884.87492782967,4884.896575857277
10.3,25.0,26.4,3.0,17.1,15951.95739728956,1287.209822386201,3466.412200264237,3466.41093550247,3865.9539448542328,3865.9704942824183
4.6,3.0,23.8,3.0,18.7,-9799999.999999996,0.0,0.0,0.0,0.0,0.0
16.8,23.2,23.2,7.6,30.0,17808.942985164405,4066.2145662326216,1102.5860550580114,1102.5870369572428,5768.775661241615,5768.779665674913
21.2,3.0,10.4,5.2,30.0,18931.734054820194,1946.0309199352,4348.822680676926,4348.809874579772,4144.033805246945,4144.036774381349
12.8,25.0,8.8,19.8,17.9,15677.707546249298,1195.7806901735544,3902.5477807842262,3902.5539690976548,3338.4118597186553,3338.413246475208
19.7,14.2,22.0,10.5,10.4,10556.423934075192,6838.990742695297,306.7826030245942,306.78391835139763,1551.932592877047,1551.934077126856
19.0,22.6,29.5,5.8,22.8,20168.796798492367,4347.329115828136,2022.6680170687212,2022.6726803208305,5888.059926453077,5888.067058821603
5.8,14.2,30.0,13.8,18.5,4629.837815153756,1263.0547069281915,408.9723797915923,408.9689811644518,1274.419748749238,1274.4219985202826
3.0,15.3,0.0,3.0,27.8,-10000000.0,0.0,0.0,0.0,0.0,0.0
25.0,25.0,26.5,4.6,19.0,20988.90550217386,4994.5452393403375,3166.902534084435,3166.901032530529,4830.278037308768,4830.2786589097905
25.0,3.0,30.0,25.0,9.8,-399999.9999999986,0.0,0.0,0.0,0.0,0.0
25.0,25.0,27.1,3.0,15.8,21986.109515837998,4725.835407022188,3862.7474223738755,3862.740942678353,4767.384269176954,4767.401474586632
25.0,3.0,30.0,3.0,2.4,-5200000.0,0.0,0.0,0.0,0.0,0.0
19.5,20.2,18.6,7.2,25.4,16956.174564622008,3950.865922899658,1323.360202790301,1323.3716365805083,5179.294688293139,5179.2821140584
10.8,25.0,13.3,3.0,30.0,20050.33741231158,1481.609822718034,4299.8893519696185,4299.887838044596,4984.469536330969,4984.480863248364
25.0,25.0,26.4,3.0,19.5,21603.48733062024,5446.787061540207,3502.8613807551947,3502.859558614644,4575.491593670626,4575.487736039567
6.2,10.2,30.0,19.8,16.0,13536.768053426615,1689.8623490852574,820.7156140097932,820.713004639324,5102.734973242524,5102.742112449715
15.0,22.6,30.0,3.0,0.0,-10000000.0,0.0,0.0,0.0,0.0,0.0
4.8,25.0,23.3,3.0,17.3,20908.514768750705,5181.7869151167315,4215.241439332427,4215.246612913482,3648.122917048762,3648.116884339307
11.1,14.7,30.0,5.4,20.2,11564.369302184972,1497.6369198342265,2722.358818731259,2722.361739849781,2311.0026975738074,2311.0091261958983
3.4,22.2,28.8,7.5,18.6,19325.808231993018,5468.59212617174,1865.4601175594769,1865.4602772313071,5063.1511475793495,5063.144563451142
19.8,22.5,30.0,3.0,8.4,22732.46102186089,5406.209088801591,2473.6634598481273,2473.663642532949,6189.462112508737,6189.462718169486
11.2,14.0,28.4,3.0,26.7,14817.721832920612,397.36433303036193,5134.0103546913015,5133.997476278402,2076.1780750065336,2076.171593914012
25.0,25.0,30.0,3.0,20.3,22813.741818847702,5785.266955571772,3352.5403357050163,3352.5503025725907,5161.693192568694,5161.691032429631
20.2,21.3,27.3,7.0,25.5,20815.212742522934,5227.597265825197,1567.5468843849687,1567.5499397966682,6226.250650199765,6226.2680023163375
14.6,25.0,20.5,3.0,29.8,18193.86744529912,1861.2901429484152,3457.5194311436912,3457.526999139797,4708.765418377062,4708.765453690156
3.0,3.4,27.7,23.5,20.0,21694.555151564473,4470.459372905591,4900.9919298744335,4900.984195993378,3711.0540367795293,3711.065616011542
24.3,10.8,30.0,16.6,2.3,-9327663.51770845,0.0,0.0,0.0,0.0,0.0
3.0,22.6,25.8,5.2,17.6,20801.3078546488,5301.280543490594,3482.290756962571,3482.292771097161,4267.722686564635,4267.721096533837
12.4,22.2,16.4,8.4,16.8,15517.010076692111,471.6025089571868,1014.6134759543658,1014.6134803547545,6508.093517614736,6508.087093811069
3.0,5.1,22.6,20.7,21.6,19384.886667566676,3879.7225489030657,3580.567470797431,3580.5492683033053,4172.025140051798,4172.022239511076
3.0,3.0,28.1,25.0,17.2,22004.471323746944,4614.477506391885,4954.258443133881,4954.251068603879,3740.73781926752,3740.746486349782
19.4,24.8,30.0,3.2,21.6,20252.636021735296,4406.5207490769935,2946.510864556432,2946.512547136424,4976.548030362415,4976.54383060303
6.4,24.1,16.7,3.0,30.0,20982.471791239488,2927.218595501166,4741.7678146041435,4741.772012810151,4285.858346043739,4285.855022280288
19.2,3.0,30.0,3.0,9.1,21969.678557800948,1774.1276748952237,4573.15294179526,4573.1543917103645,5524.623753313755,5524.619796086346
3.0,25.0,22.8,7.0,29.6,19083.49306762426,4498.820349548803,3128.702771984779,3128.7019638284833,4163.631522813784,4163.636459448409
10.2,22.6,26.8,7.0,25.4,15280.134257918136,749.6350323472406,1845.9576217528643,1845.9650491760437,5419.292919095723,5419.283635546265
6.5,25.0,29.4,3.0,19.0,20170.737619708918,4894.398445159631,3871.845822013317,3871.852349635467,3766.3207083704283,3766.3202945300773
18.2,19.4,29.1,5.3,24.0,20220.723824194436,3853.3898278946317,2616.626352134858,2616.633828725294,5567.027856171487,5567.045959268166
14.6,25.0,21.6,3.0,18.5,16791.41542948098,300.413044455659,3685.261545512488,3685.266935612244,4560.237754704299,4560.23614919629
19.2,19.0,10.5,3.0,30.0,16413.77188482217,1672.5822633531423,3361.1219678776206,3361.132174136654,4009.4690352392236,4009.466444215529
3.0,16.8,24.0,3.0,25.1,19589.831768445893,4334.978036462571,5278.612762660657,5278.596468723509,2348.825059766573,2348.8194408325826
9.9,25.0,23.2,3.0,10.0,18103.932876648523,2207.282452555938,3918.4030878710673,3918.4100799056805,4029.9196067994467,4029.9176495163915
9.9,24.1,12.5,3.0,30.0,20499.669419778493,1965.5820259381367,4355.083972724121,4355.087709473028,4911.952449743383,4911.963261899825
14.8,9.0,30.0,19.8,12.5,13091.65569049408,840.0009772280191,453.71890278542884,453.71647992405946,5672.096942438703,5672.122388117871
4.4,25.0,16.6,3.6,27.8,21395.009891436126,4206.8550398977395,4638.507075949938,4638.505896850749,3955.5693178484757,3955.572560889225
6.4,3.0,30.0,25.0,14.8,21451.377279796146,3356.8820301896963,4796.646712700923,4796.643954514428,4250.599685126727,4250.604897264372
24.0,23.6,30.0,3.0,11.4,22820.67775425598,3530.539059536354,3578.9227989945653,3578.927985335671,6066.1506165183455,6066.137293871043
3.6,21.5,30.0,6.6,28.6,22131.95352076702,5619.125004951937,3303.0964942976734,3303.093604497126,4953.318981694855,4953.3194353254285
3.0,25.0,25.0,19.3,23.3,-8103782.11362956,0.0,0.0,0.0,0.0,0.0
20.2,11.1,24.9,25.0,23.2,17156.472900063374,5651.016192281449,144.781111499407,144.7810975214223,5607.950733886387,5607.94376487471
23.8,3.0,30.0,5.2,0.7,-8600000.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,5.8,3.0,27.9,18177.5443129715,7694.010788950884,4645.5580096315325,4645.561453671599,596.2083689420348,596.2056917754481
14.8,13.3,22.1,7.5,28.8,-2276569.18088374,0.0,0.0,0.0,0.0,0.0
16.5,25.0,15.2,10.5,13.9,13728.560739727298,2621.8726700373377,221.59607303049424,221.59619639463259,5331.750195772476,5331.745604492357
3.0,15.2,29.0,4.7,30.0,21117.34994703601,4751.099823466342,6217.966467792045,6217.980816614005,1965.146402643464,1965.156436520156
3.0,12.5,20.2,4.4,30.0,14441.357951510661,3217.0095367225676,4787.132603214544,4787.128794581789,825.0415301417172,825.0454868500414
3.0,23.9,27.2,4.4,22.8,22486.52240503251,6225.781284641711,3998.290588641727,3998.288644180503,4132.077449173908,4132.08443839466
11.0,18.2,13.7,3.0,30.0,17806.816572198495,2138.5443871631683,3661.3215827507433,3661.3180425351,4172.8157146898,4172.816845059682
6.0,24.2,28.9,3.0,10.6,21918.25237341746,4630.659226151654,4146.266406626012,4146.27583842615,4497.525778934708,4497.525123278932
13.2,12.3,30.0,18.8,14.0,13198.637418862903,2151.4353837029184,371.6257595825429,371.62416895721304,5151.9761073020945,5151.975999318134
10.3,9.9,7.4,3.0,30.0,-5178394.149080874,0.0,0.0,0.0,0.0,0.0
17.3,14.0,28.3,14.0,13.9,12163.419196994548,5368.539264507663,2144.637269813364,2144.63366950263,1252.8042620012302,1252.8047311696635
25.0,25.0,20.8,18.2,6.0,-1862745.5219925863,0.0,0.0,0.0,0.0,0.0
3.0,25.0,30.0,6.2,30.0,21677.28685698598,5876.267804791269,3573.8287057152666,3573.827614635064,4326.679629831576,4326.683102012803
7.6,25.0,14.9,3.0,28.0,20067.574932310818,2572.911665648656,4389.414817463168,4389.406893248011,4357.91950472771,4357.922051223273
15.3,24.2,20.5,6.8,26.4,16368.629966904648,2048.9252212596734,1551.8515017484706,1551.8591038629927,5608.000197831682,5607.993942201829
23.8,20.2,29.0,7.0,9.3,19873.465461019987,6408.710252434764,925.011842696313,925.0122463718172,5807.3700835258915,5807.361035991201
9.1,23.0,28.4,8.3,30.0,14739.536249501998,1009.9468964664204,1518.8709759725173,1518.8683717091792,5345.923414816169,5345.9265905377115
20.3,25.0,21.0,3.0,20.4,18480.345957974612,3707.171157942451,3101.8240218862115,3101.8195538421924,4284.7713859558,4284.75983834796
14.6,25.0,4.9,11.0,21.6,-199999.9999999993,0.0,0.0,0.0,0.0,0.0
23.6,25.0,26.4,3.0,21.7,21295.392792681698,5620.546151624821,3228.036899588481,3228.03263183603,4609.386452051151,4609.3906575812125
3.0,25.0,24.7,3.2,30.0,22333.10274987245,5296.897152366219,5355.29845463384,5355.302483531281,3162.802930737656,3162.801728603454
3.0,14.0,30.0,14.5,30.0,-19000000.0,0.0,0.0,0.0,0.0,0.0
3.0,12.4,30.0,15.6,10.3,10305.00983555944,5165.428425227984,564.1479753499729,564.1443840109335,2005.6465206154194,2005.6425303551314
15.0,22.0,26.6,3.0,9.8,20018.28777019903,3476.928426654046,3039.095924192466,3039.097659882534,5231.584749706759,5231.581009763224
18.2,18.7,25.8,5.5,26.3,20330.46805491942,4598.31286804943,2663.177996169103,2663.1814617606487,5202.896618533133,5202.899110407106
22.8,25.0,27.2,3.0,29.6,22958.76975893132,6921.509420622923,3496.3662577784607,3496.3718482988343,4522.259412506636,4522.262819724466
23.4,25.0,30.0,4.7,16.6,21893.173492158203,4692.98768916708,3145.089876742786,3145.0832316402607,5454.997338923278,5455.015355684799
16.6,22.2,29.1,5.0,7.6,21672.38428543666,6066.051828551845,2200.198823304808,2200.2003615750723,5602.96796827054,5602.965303734394
5.0,25.0,30.0,3.0,30.0,22327.60703033172,5648.508391160354,5096.175113646486,5096.172303848311,3243.3767339118094,3243.37448776476
3.0,18.7,30.0,5.2,9.8,17682.307700068177,4445.469904790154,2520.5173716045942,2520.517008374578,4097.90168192873,4097.90173337012
22.5,14.0,30.0,25.0,14.6,13867.72922933415,3792.712088058425,736.4099263337102,736.4115741885112,4301.098315143545,4301.0973256099605
17.5,22.5,29.5,5.0,5.8,22435.969273800376,6509.631960847092,2184.332804770686,2184.3335467731386,5778.828233555953,5778.842727853506
22.0,25.0,20.6,3.0,20.5,18967.11530477123,4253.433222817792,3121.8368830381346,3121.8335046337043,4235.003780764545,4235.007913517053
9.5,22.8,5.8,5.0,30.0,18146.57036953787,2741.20124902027,3994.446868331663,3994.4485913418434,3708.23744639256,3708.2362144515305
9.4,25.0,11.8,3.0,30.0,20493.670061862602,2331.632248265122,4500.263729771981,4500.25471485487,4580.753287812197,4580.766081158433
3.0,23.4,30.0,6.2,25.4,22583.669081567255,6352.974629290492,3202.8173221531397,3202.818239653586,4912.529264196574,4912.529626273462
3.6,15.3,22.5,3.0,21.2,17997.492665089525,3991.3688323495994,4920.717440273919,4920.68276384001,2082.350999247633,2082.3726293783634
9.9,3.0,28.2,25.0,14.8,19391.04373245365,1352.10217759104,4209.227251517205,4209.222660417588,4810.242973047226,4810.248669880592
13.0,14.0,15.6,15.7,21.0,-8677456.11622547,0.0,0.0,0.0,0.0,0.0
3.0,25.0,26.7,7.2,30.0,19654.246287241433,5061.1105182515175,2953.5753449077047,2953.5770131686663,4342.984973730927,4342.9984371826185
23.8,25.0,30.0,3.0,16.0,22766.856233401275,4792.161241166297,3687.240813339087,3687.248883894009,5300.097405056715,5300.107889945169
3.6,25.0,30.0,6.2,23.4,21146.03065974646,6472.467042517138,2855.23425928589,2855.231593222504,4481.546366738283,4481.551397982642
3.0,16.8,26.2,4.6,30.0,20045.979288224164,4029.2393402400717,5645.69056874038,5645.6904730988135,2362.675650396348,2362.683255748552
3.0,23.2,28.6,9.5,30.0,19397.820642844534,4816.4004341393575,1639.3851006323912,1639.3829213193105,5651.318958397657,5651.3332283558175
4.5,4.2,25.8,25.0,15.2,19881.865041585887,3838.327452682729,4000.7670632904387,4000.76692970569,4021.0026291373733,4021.000966769656
18.2,25.0,26.2,4.2,29.6,19789.961178465514,4519.467063598015,2831.835291126003,2831.8399815195557,4803.410899296282,4803.407942925658
25.0,20.8,27.9,3.0,8.0,20638.13353289709,4472.6885973908265,2691.6513292261375,2691.6506009504137,5391.06307758912,5391.07992774059
17.5,22.5,27.2,10.6,30.0,19176.16905835845,5366.800107005835,171.24280839019366,171.24269014256336,6733.443319415472,6733.440133404389
3.0,21.2,30.0,8.5,23.0,20266.924140989133,5648.816831338946,1666.4289707819185,1666.4334507449107,5642.613053473506,5642.631834649851
3.0,25.0,24.5,3.0,26.6,22265.057384574036,5842.7989611702,5004.317027480883,5004.300371840907,3206.817030852941,3206.8239932291017
10.2,24.1,30.0,3.0,29.6,16602.03817257577,1004.1056908630934,4236.830402763383,4236.828432948598,3562.134837298028,3562.1388087026658
25.0,25.0,30.0,3.0,17.3,23092.458195065192,5302.745617477113,3624.9753164297945,3624.9857102734404,5269.878789204859,5269.872761679983
8.8,25.0,19.5,3.0,24.7,17763.78107898122,1723.9194235453272,3630.2626054399534,3630.263660871519,4389.669121183321,4389.6662679411
13.4,3.0,30.0,3.0,0.2,-9600000.0,0.0,0.0,0.0,0.0,0.0
6.8,25.0,16.7,3.0,30.0,20917.358373879317,2921.903438178431,4793.940560427984,4793.940674271638,4203.789370130803,4203.784330870463
7.5,3.0,28.3,12.8,3.0,-11819688.01713191,0.0,0.0,0.0,0.0,0.0
25.0,21.8,28.2,3.0,11.5,21145.25892228356,3102.2204338719985,3445.0898504591673,3445.094288756226,5576.422512820353,5576.431836375814
23.2,23.4,30.0,3.2,30.0,24499.65596865403,7127.0598573671905,3475.314755298147,3475.3232476643157,5210.979123180874,5210.978985143505
25.0,25.0,18.8,4.4,8.5,16381.124143356501,2995.946356653692,2624.261901788498,2624.264418155997,4068.325185041062,4068.326281717252
3.0,14.0,23.3,3.0,13.2,14581.517894969857,4052.8785169063503,4724.722132271083,4724.709145635225,539.6043012690914,539.6037988881068
11.6,18.1,22.8,5.0,28.2,15876.36458668077,359.5732789455708,3783.2817987629014,3783.271371167212,3975.1257077383048,3975.1124300667802
14.8,25.0,25.4,15.7,12.2,15866.750226595026,2479.486312604201,2669.140474118214,2669.137755090946,4024.4879091912303,4024.4977755904342
3.0,3.0,30.0,3.0,17.0,24962.22848660937,7069.080860626486,4538.1890334948275,4538.185623414836,4408.382501095389,4408.390467977833
10.5,18.0,29.1,8.8,30.0,-1512166.162581405,0.0,0.0,0.0,0.0,0.0
11.3,22.7,30.0,4.7,14.1,16672.820358899262,1957.7981183185689,2755.3086870907673,2755.3049540564843,4602.202949311062,4602.205650122381
3.0,24.4,24.0,4.6,29.8,21900.206201271085,4977.119526327226,4749.760502227666,4749.76122646602,3711.780176778206,3711.7847694719667
25.0,25.0,29.4,4.2,25.0,22416.720759354535,6080.083845447695,2962.6220480731286,2962.620381393147,5205.692770116646,5205.701714323917
19.4,17.9,30.0,12.6,5.3,-2757030.4181675278,0.0,0.0,0.0,0.0,0.0
16.5,25.0,30.0,7.0,8.4,18582.20857459664,6141.09276137393,1232.6593494194406,1232.6574253455244,4987.894437108588,4987.904601349158
25.0,4.7,30.0,5.1,7.8,19706.026072641413,2582.9947296277674,4784.853365919358,4784.848664021406,3776.66733217617,3776.6619808967125
