v1,v2,v3,v4,v5,v6,v7,fitness,p1,p2,p3,p4,p5
2.5,0.5,23.8,3.0,30.0,25.0,28.0,15237.40358888482,2207.6088544287963,4191.929614576966,4191.93163857707,2322.965718710077,2322.9677625919126
2.4,1.2,14.2,25.0,8.6,10.3,30.0,10165.69608451077,1784.611928478141,2018.4267378457105,2018.4269789136818,2172.114380672717,2172.1160586005194
2.5,0.5,23.6,3.4,19.9,20.0,30.0,11932.746883261128,2043.173742852222,2968.4938492135984,2968.495721040955,1976.292306307171,1976.291263847183
2.3,2.2,5.1,25.0,30.0,25.0,30.0,-18400000.0,0.0,0.0,0.0,0.0,0.0
2.4,0.6,13.9,3.0,24.2,25.0,16.0,11638.771938363088,1354.1634298162392,3506.7329468323724,3506.7347275496954,1635.5698458321315,1635.5709883326504
2.2,4.1,3.0,3.2,30.0,11.2,27.6,-895509.5857431239,0.0,0.0,0.0,0.0,0.0
2.1,2.0,15.6,6.4,24.2,25.0,24.3,7755.92871597138,2553.599324812594,302.98302479251555,302.98315402794873,2298.179497163396,2298.183715174926
2.5,0.9,19.5,7.1,3.6,14.0,27.5,-2800000.0,0.0,0.0,0.0,0.0,0.0
2.2,4.9,3.0,14.0,17.1,11.1,11.8,-5516954.026405428,0.0,0.0,0.0,0.0,0.0
2.5,3.4,11.4,3.0,30.0,25.0,25.6,15340.28350483129,1748.704706963301,5187.599223698911,5187.599600103266,1608.1890077256116,1608.1909663401998
2.0,5.0,4.6,25.0,13.2,21.6,30.0,12182.146961934752,2127.850640914203,2751.4189770414027,2751.418884472616,2275.7302383003093,2275.7282212062196
2.4,0.5,7.2,13.9,14.4,12.4,15.4,-15594448.72453601,0.0,0.0,0.0,0.0,0.0
1.8,5.0,3.0,9.8,25.2,12.4,25.8,-9063334.374349466,0.0,0.0,0.0,0.0,0.0
2.5,5.0,18.6,19.0,27.5,14.0,17.8,11880.910436945745,4405.690774248364,373.92763720208865,373.92889662768596,3363.6801654708215,3363.6829633967873
2.2,3.2,3.0,25.0,28.4,25.0,12.1,6055.720452883784,2789.185943664708,722.6847768554783,722.6844727003302,910.582199025194,910.5830606380729
2.4,0.5,25.0,3.0,17.9,25.0,30.0,11207.472399897038,1524.0359243637681,3160.871179535174,3160.868890948454,1680.8479178491036,1680.8484872005397
1.8,1.4,4.3,18.9,25.8,7.4,7.2,4304.99035798305,499.61911993028144,718.0790442365976,718.0794780540768,1184.606418290022,1184.6062974720712
2.5,3.1,11.8,3.0,22.5,23.0,27.4,13435.982868751957,1060.4018509468556,3948.2165129495347,3948.220996709234,2239.5710722299577,2239.5724359163755
1.7,5.0,3.0,25.0,25.5,3.0,13.7,10110.153686712472,2534.040060874045,2195.500339199609,2195.500774963766,1592.5551223966747,1592.557389278378
2.4,1.8,3.0,3.0,30.0,25.0,22.4,14087.51278632093,3167.844995099523,3543.0148819282595,3543.0128985664737,1916.8204980751996,1916.8195126514752
2.2,0.5,18.4,3.0,30.0,25.0,30.0,11870.861181830875,1849.6150067405035,3115.0955420629875,3115.097248116454,1895.5261916645352,1895.5271932463938
2.5,0.5,17.2,13.5,10.4,17.7,24.8,10021.972773109337,1960.8144324619238,1873.4154093335558,1873.4146347174365,2157.16487563601,2157.1634209604113
2.5,0.5,19.1,6.8,8.0,21.2,19.2,8132.873888782084,2068.295728144061,711.5335300894984,711.5329122631904,2320.7561205514953,2320.7555977338384
2.4,0.6,19.4,3.1,30.0,19.4,25.8,13621.055413912414,2071.535090031017,3744.692728441553,3744.694363500976,2030.066648615003,2030.0665833238672
1.2,2.8,21.7,14.8,22.2,21.1,16.0,3513.751545254435,975.2153507000082,754.8949809769449,754.8939407411042,514.3734990630876,514.3737737732902
2.2,3.8,21.5,23.6,4.8,13.6,13.4,-7121450.482056212,0.0,0.0,0.0,0.0,0.0
2.5,4.8,22.5,3.0,11.4,3.8,30.0,20461.842628348466,1942.5173812935136,4712.376784937777,4712.364631328205,4547.289026911088,4547.29480387788
1.8,1.8,21.8,22.6,18.0,3.2,16.5,7238.930998294352,1086.6138328763,1314.4365374411104,1314.4381499904378,1761.7222129545526,1761.720265031951
2.4,0.7,19.4,8.5,18.2,11.7,19.1,-12551691.944562135,0.0,0.0,0.0,0.0,0.0
2.4,0.6,18.4,3.5,19.5,25.0,28.1,10145.615389461645,1766.8377140197085,2368.6369326152753,2368.6358924598812,1820.752486386572,1820.7523639802068
2.1,3.2,4.4,5.2,30.0,18.2,30.0,12500.257172588714,2681.4862966058886,1526.1787524075412,1526.1801593615692,3383.2084928967047,3383.2034713170106
2.5,3.4,23.0,17.5,17.4,25.0,15.1,-4310513.074035851,0.0,0.0,0.0,0.0,0.0
2.5,0.5,25.0,3.0,25.4,21.5,20.6,15100.368892699378,1914.2970176574775,3991.0604554964784,3991.062159511307,2601.9743486188827,2601.9749114152332
1.9,4.4,4.6,16.6,19.1,8.2,18.4,8919.658261012333,2433.0563825839654,881.6713592737095,881.6758174391092,2361.634569093192,2361.6201326223563
1.7,5.0,9.4,16.0,0.0,3.0,29.0,-7200000.0,0.0,0.0,0.0,0.0,0.0
2.4,3.3,7.7,3.0,22.9,25.0,30.0,11824.288290233973,1165.1329126476696,4069.4603585006244,4069.4622751121683,1260.116349409887,1260.1163945636235
2.5,2.6,25.0,3.0,4.4,25.0,26.0,-1199999.9999999993,0.0,0.0,0.0,0.0,0.0
2.4,1.9,13.0,3.8,30.0,20.6,26.4,13754.490341087878,3279.2997048273983,3713.3089996284857,3713.3098330535054,1524.2852780201583,1524.2865255583295
2.5,2.4,4.2,7.1,18.6,13.0,27.2,10371.611492273409,3237.958499445409,695.8320052428737,695.8325378528102,2870.9941193952673,2870.9943303370483
2.5,4.0,20.1,19.8,1.4,6.1,17.7,-24336435.78734473,0.0,0.0,0.0,0.0,0.0
2.4,3.4,3.0,14.8,30.0,17.5,12.4,14918.760341427676,2926.3165240115463,2883.011251192121,2883.0120737255106,3113.2103358089703,3113.2101566895294
2.5,0.6,14.4,3.0,27.8,20.3,11.6,13647.069038947244,2342.487190645327,3495.3833712277956,3495.3880138681143,2156.905644052398,2156.9048191536085
2.5,3.8,3.0,11.8,18.7,21.5,17.0,-304315.1934237151,0.0,0.0,0.0,0.0,0.0
2.5,0.5,20.8,3.0,28.4,25.0,30.0,15006.528996934187,2402.933257547363,4296.362623782057,4296.358473350849,2005.4370081496888,2005.4376341042287
2.5,0.6,25.0,3.0,27.8,24.7,30.0,14067.413132156616,1974.7961372019665,4168.648963260802,4168.645423068333,1877.6618489595205,1877.6607596659962
2.4,5.0,7.2,4.3,18.3,25.0,30.0,18140.539107640656,4418.032751859377,3166.196357074373,3166.205900817277,3695.058002717061,3695.0460951725695
1.8,5.0,3.0,25.0,26.8,14.8,9.8,7846.364453279044,1544.213955600338,1071.267629150565,1071.2643449972593,2079.811649238027,2079.8068742928554
2.2,3.2,13.4,15.8,5.3,7.2,17.9,-5963849.433768916,0.0,0.0,0.0,0.0,0.0
2.1,3.7,3.0,8.7,21.6,7.3,30.0,5118.562230757208,3266.3783869021468,638.3823137629038,638.3828552139503,287.7093543684218,287.70932050978644
2.4,4.6,7.0,16.6,30.0,12.5,17.8,5874.960475145675,1140.421190270404,192.93164216791678,192.93137322411155,2174.3410716348576,2174.3351978483856
1.8,1.1,14.2,14.0,19.8,14.0,29.7,2868.3459126584203,459.279378534536,539.6745513315902,539.6741285043524,664.8591216089319,664.8587326790091
2.3,3.6,3.0,5.3,25.2,17.4,25.0,17445.923097264866,4373.5280258326975,2759.405969492787,2759.408831218038,3776.793791984772,3776.7864787365716
2.5,3.8,9.5,9.8,27.6,25.0,30.0,6938.717507867625,286.1115636091622,221.6274847555893,221.62722122832005,3104.6746721481104,3104.676566126442
2.5,3.5,12.5,3.0,25.1,25.0,30.0,13542.147173254987,1090.2279830247005,4175.565403567328,4175.575472069203,2050.389211380599,2050.389103213155
2.2,5.0,3.0,19.0,30.0,8.1,0.0,-16200000.000000004,0.0,0.0,0.0,0.0,0.0
2.2,4.6,7.4,16.8,30.0,11.6,16.2,6183.528120705747,771.3108728332251,228.8492387470945,228.84942574333786,2477.261467749622,2477.257115632468
2.0,3.5,10.2,7.6,30.0,25.0,26.0,3615.876794328187,775.9520693185564,510.4430990505764,510.44296298492696,909.5193806928028,909.5192822813245
1.0,4.0,5.8,17.0,24.6,3.0,17.9,3123.001291881267,759.5332803821032,519.9654503852726,519.9652882279152,661.7688356732519,661.7684372127244
2.4,1.6,11.9,24.4,24.2,25.0,18.0,-6742070.798082052,0.0,0.0,0.0,0.0,0.0
2.4,0.5,25.0,3.0,30.0,23.8,30.0,13519.63057356977,2212.624432470063,3807.324340846851,3807.324287381176,1846.1789689794907,1846.1785438921881
2.2,3.5,25.0,3.0,21.0,23.1,7.8,-1543848.5308589626,0.0,0.0,0.0,0.0,0.0
2.4,5.0,15.4,3.0,21.2,4.0,25.2,-10953788.748764679,0.0,0.0,0.0,0.0,0.0
2.5,1.2,16.1,13.5,15.4,17.7,30.0,9626.735506754827,2189.7803146167425,2292.028002328022,2292.026387954076,1426.4504796192414,1426.4503222367457
2.1,5.0,13.2,23.2,7.4,3.0,23.4,9777.986444237575,182.41560944113164,2096.8501381761885,2096.8446881147083,2700.935878414194,2700.9401300913523
2.4,2.3,3.0,14.8,30.0,8.6,19.0,12361.220137816508,3783.8903558433403,749.8113147064026,749.8113431198597,3538.854218268416,3538.8529058784907
2.5,4.2,14.0,3.0,17.8,25.0,25.7,15092.378106051223,561.8768028362584,4032.8476393409105,4032.850941093016,3232.4016618792534,3232.401060901784
2.3,5.0,10.8,25.0,11.6,3.0,26.4,16267.910214200005,1153.9681540927743,3411.3660030842957,3411.3598129769725,4145.603524557429,4145.612719488534
2.5,0.5,23.5,3.0,23.8,25.0,24.8,14687.598063309648,2188.658878156984,4099.298568146346,4099.297524147165,2150.1715553202625,2150.1715375388903
2.2,3.0,5.6,3.0,28.0,23.8,23.0,11231.981128573183,1158.5090750005322,4083.2408675454526,4083.2402468888818,953.4950557825367,953.4958833557812
2.2,2.5,6.6,7.0,30.0,14.0,7.5,6292.438066120529,507.97663214948653,223.62386051651865,223.6239896304752,2668.605128026777,2668.6084557972713
2.1,4.8,3.0,25.0,15.2,3.0,28.9,16131.781531703893,3534.935969103391,3712.694719093978,3712.697946923164,2585.7256517440364,2585.7272448393237
2.2,3.8,3.0,5.6,30.0,16.2,21.0,12413.361673045827,3179.7354621694203,2411.884889602764,2411.8851519734026,2204.9258228159833,2204.9303464842565
2.4,4.9,6.3,25.0,26.6,3.0,21.2,18709.454957325328,4504.130557602572,3678.287829697613,3678.288959320916,3424.374633595239,3424.37297710899
2.5,2.3,15.4,25.0,30.0,25.0,19.4,11090.649385467263,2717.271202938868,1964.954186721939,1964.9535209982782,2221.7332237564347,2221.737251051742
2.0,0.5,10.9,13.0,30.0,14.0,16.5,4984.002203634391,882.8765597888494,933.4567594511055,933.4563711403434,1117.1062935655957,1117.1062196884968
2.3,0.8,3.0,3.0,29.8,25.0,25.8,12297.600592856425,2499.7746639145344,3183.4241830481596,3183.4219059841503,1715.4898519036478,1715.4899880059336
2.5,1.5,25.0,3.0,28.2,25.0,17.4,16152.132565091642,3369.2043625155306,4009.4837982981894,4009.4821879351703,2381.981324589924,2381.9808917528276
2.5,5.0,22.0,14.0,5.9,3.0,29.8,-119356.14724714227,0.0,0.0,0.0,0.0,0.0
2.4,4.4,11.7,11.4,10.7,14.5,30.0,6589.201444333774,482.5533833352033,1207.933003682434,1207.9330558050908,1845.3908503670743,1845.3911511439715
2.4,1.2,3.0,12.6,5.0,17.1,9.9,-5894362.09721608,0.0,0.0,0.0,0.0,0.0
2.1,4.6,3.0,18.2,28.8,3.0,30.0,15578.736080637082,3915.4070788215017,3764.9665797600833,3764.9736688038165,2066.6973294983713,2066.6914237533083
2.3,5.0,3.0,25.0,26.0,3.0,30.0,20515.546400571246,5104.880445424529,4870.070685534985,4870.072093251198,2835.2635033097727,2835.259673050761
2.4,4.2,20.1,3.0,8.0,25.0,20.2,15275.760250809857,2481.9938435204563,3282.978931199937,3282.98174000095,3113.9066898366596,3113.899046251853
2.2,4.8,8.3,3.0,18.3,20.8,23.2,15083.197296484057,1189.1977296696773,4088.4374484623504,4088.441865935862,2858.555478441716,2858.564773974451
2.5,0.5,25.0,3.0,24.3,21.2,18.6,14727.232973623892,1833.345202660994,3972.34082316182,3972.339767993121,2474.6039743459114,2474.603205462046
2.0,5.0,3.0,7.1,16.8,5.2,25.6,9635.357587382085,3810.6010983176084,2039.8332402813085,2039.8356554740237,872.5437563869195,872.543836922224
2.2,3.5,10.8,25.0,8.1,3.0,30.0,9994.303601806161,886.1306603111187,3598.8316834097263,3598.8320630203843,955.2543765058332,955.2548185590985
2.3,2.2,10.7,12.6,28.2,14.0,27.8,-15487956.044287791,0.0,0.0,0.0,0.0,0.0
2.5,0.5,24.1,3.0,29.2,25.0,30.0,14989.732946268097,2106.0968960264117,4398.3288907411625,4398.327772004454,2043.489919706259,2043.489467789811
2.5,1.2,16.1,3.0,17.4,22.1,18.2,14353.815438887634,2080.528124522032,3552.7863167423043,3552.787317572905,2583.85630103455,2583.857379015843
2.5,4.4,3.0,3.0,23.4,21.6,22.9,20841.076900627835,4552.939686331074,4667.70417587442,4667.695258504326,3476.3629070882266,3476.3748728297874
2.3,3.6,8.7,3.0,19.4,19.8,3.5,-2199999.999999999,0.0,0.0,0.0,0.0,0.0
2.5,4.0,20.2,20.3,19.6,10.4,30.0,14797.016870528027,3931.974122886907,411.5341834368757,411.53252770356966,5020.989026310157,5020.987010190518
2.2,1.5,8.1,3.9,26.2,19.7,15.6,7931.416591972089,1204.3105214757186,1993.8416186620896,1993.8417537254022,1369.7116425651461,1369.711055543732
2.5,5.0,3.0,25.0,30.0,3.0,16.7,23407.243875893557,6714.387501055751,4106.2610264768155,4106.257415012834,4240.161855586172,4240.176077761985
2.3,4.2,3.0,14.0,20.9,15.0,30.0,-90439.65574268143,0.0,0.0,0.0,0.0,0.0
2.5,1.8,23.2,3.0,12.8,25.0,8.2,-3209526.510547715,0.0,0.0,0.0,0.0,0.0
2.2,4.0,3.0,14.3,30.0,22.5,28.0,-719241.7231926491,0.0,0.0,0.0,0.0,0.0
2.3,2.3,3.0,22.4,19.8,18.5,13.0,-2721989.9221871896,0.0,0.0,0.0,0.0,0.0
2.4,3.8,3.0,4.0,30.0,22.5,30.0,20348.628773974975,4855.253020194797,4113.769470745874,4113.767796984621,3632.9193884856004,3632.919097564083
2.5,0.8,17.6,13.0,30.0,25.0,17.2,9576.07490052204,1826.391113323483,2282.0314142505777,2282.0323513278763,1592.8108174712345,1592.809204148869
2.4,3.4,16.8,3.2,8.5,19.0,17.8,14709.922102699973,2457.1708438591,2852.4530755420765,2852.4535068630457,3273.9235234584444,3273.9211529773065
2.3,0.5,9.7,25.0,14.2,16.2,27.4,7215.78886654503,947.6378922145817,1607.0599149725792,1607.060765587573,1527.01542218399,1527.0148715863063
2.1,0.9,15.7,25.0,21.2,18.4,19.7,-3263382.992785825,0.0,0.0,0.0,0.0,0.0
2.5,1.8,21.5,3.0,29.1,25.0,25.0,14125.55860102668,1028.8922045528896,4416.283696583938,4416.283296475858,2132.0495277722284,2132.049875641764
2.5,0.6,25.0,3.0,30.0,22.0,30.0,15351.45372971086,1892.1555004928668,4104.884186830496,4104.887247027731,2624.764111743697,2624.7626836160684
2.5,1.9,6.4,13.1,9.6,25.0,30.0,10156.009235155034,491.50083382897856,2678.682714226179,2678.682641817811,2153.572193629502,2153.5708516525624
2.0,4.4,3.0,14.0,27.0,15.6,26.6,-12701515.499505874,0.0,0.0,0.0,0.0,0.0
2.5,4.6,7.6,3.0,30.0,22.5,21.6,19387.384178212884,1731.817332894288,4877.028053813329,4877.030577437497,3950.7512767141466,3950.756937353624
2.4,0.5,9.2,3.1,29.8,25.0,30.0,13313.79674612863,1729.590784854154,3728.1878895464674,3728.186158620375,2063.915658118083,2063.91625498955
2.5,5.0,3.0,25.0,30.0,6.3,16.4,20981.965487688314,6035.850372342111,3002.990360315252,3002.9826071936313,4470.069306929652,4470.072840907669
2.2,5.0,11.9,23.4,5.2,3.7,9.7,10736.536273917858,560.1183707614233,2786.5500094711833,2786.5459073928437,2301.664224267107,2301.6577620253006
1.8,2.4,19.4,3.4,20.9,25.0,28.8,5989.810362654924,936.5172945659668,1347.9851268328941,1347.9851760822703,1178.6628440135978,1178.6599211601954
2.4,0.6,25.0,3.0,19.3,25.0,28.8,11396.631494767425,1503.8315063017099,3188.073937799535,3188.0713850380444,1758.327093837393,1758.3275717907427
2.5,1.4,18.6,12.8,20.6,19.8,15.5,-2678337.262260296,0.0,0.0,0.0,0.0,0.0
2.3,2.2,3.7,3.8,25.0,20.6,15.4,11749.42147003189,2694.7761492125705,3291.825288617285,3291.8262758818996,1235.496761738175,1235.4969945819598
2.5,0.9,19.6,5.1,30.0,25.0,10.0,8163.464901161829,2025.2568774142494,979.2291848274268,979.2290985765356,2089.8746331802754,2089.875107163342
2.1,0.8,3.0,25.0,4.0,3.0,24.7,-400000.00000000035,0.0,0.0,0.0,0.0,0.0
2.2,5.0,3.0,5.6,30.0,19.8,23.6,17382.335501299036,3075.8422735955905,3738.1215893240146,3738.1151545850053,3415.1247649449037,3415.1317188495245
2.5,5.0,8.2,3.0,21.8,21.1,30.0,18094.958379291074,4904.231896376626,3689.057794585687,3689.052388551221,2906.308076246032,2906.3082235315082
2.2,4.0,3.0,5.4,25.8,24.8,16.4,14750.101677917884,4344.712260062002,3105.5198137465486,3105.5232332091414,2097.1735687812065,2097.172802118985
2.0,2.7,3.0,18.7,16.8,3.0,28.2,10075.52723450437,2208.9997994765667,2466.8988183935953,2466.900006356705,1466.3649270787912,1466.3636831987108
2.2,3.6,3.9,23.5,26.7,9.8,27.5,7628.971690731607,2536.1009935727634,434.0939982873338,434.0936627440993,2112.341778676551,2112.3412574508598
1.8,4.9,7.2,23.4,11.4,6.8,7.8,6129.269109252493,493.7546896105786,536.7938180450215,536.7946657812023,2280.9631324695038,2280.962803346187
2.4,5.0,9.7,25.0,7.2,6.2,29.5,14932.641057399142,2220.5430769648437,2861.728211291967,2861.7382286616594,3494.3207600883,3494.3107803923726
1.8,5.0,12.6,22.1,4.9,12.4,22.0,5202.54105623927,463.8878918141503,404.58141769005147,404.5743236137616,1964.7492814330521,1964.7481416882547
2.2,3.6,3.0,3.0,21.6,25.0,6.8,13972.195193011266,4830.417476775925,3448.653272259853,3448.6496649918345,1122.2359706490117,1122.2388083346436
2.5,0.6,21.5,3.0,29.4,25.0,25.1,15789.2629753976,2943.5265574027026,4530.893580501317,4530.891100715741,1891.9760671098502,1891.975669667989
2.2,2.4,3.0,25.0,30.0,3.0,7.2,-3200000.000000001,0.0,0.0,0.0,0.0,0.0
2.5,2.8,5.8,3.9,26.5,18.8,30.0,17424.825595986164,2802.5854770813608,3757.6051668789614,3757.6112769244237,3553.510993161739,3553.5126819396764
2.2,2.8,9.5,5.6,30.0,16.2,23.3,8689.606881820684,469.5050166428697,1076.8789984254258,1076.876492623495,3033.1733926191832,3033.17298150971
2.2,2.2,3.0,25.0,23.2,15.2,18.8,11156.331046933483,3057.453716136776,2578.0280253799037,2578.0249542541824,1471.412598713481,1471.41175244914
2.2,0.5,8.1,11.1,18.8,12.5,18.1,-14469504.831500296,0.0,0.0,0.0,0.0,0.0
1.6,5.0,14.4,19.8,12.2,5.2,15.2,5818.24280788664,276.0958627528963,1019.0547728430574,1019.0555622599156,1752.0191480570818,1752.0174619736886
2.5,2.3,25.0,16.0,18.0,21.4,6.0,-6005715.452371279,0.0,0.0,0.0,0.0,0.0
2.2,3.1,3.0,17.7,26.5,15.9,5.1,14873.9231113905,2653.4774148835186,2312.725726289841,2312.7295996092116,3797.494957929665,3797.495412678265
2.2,3.2,8.1,3.2,21.6,22.8,30.0,10150.708667493735,792.6064329380035,3253.349867057412,3253.3474946126676,1425.7014649195035,1425.7034079661462
2.4,4.8,3.0,25.0,30.0,3.0,7.5,-4199999.999999999,0.0,0.0,0.0,0.0,0.0
2.2,2.2,6.1,13.1,26.0,14.0,26.7,-15319649.149801727,0.0,0.0,0.0,0.0,0.0
2.5,4.0,22.8,9.3,15.5,18.0,30.0,13909.878172033128,4059.677013047744,506.15685445527964,506.1546448268318,4418.951097155704,4418.93856254757
2.5,5.0,3.0,3.0,25.9,20.6,24.8,17947.275676721656,4541.473208137566,4453.324419849538,4453.319691023052,2249.5788665266264,2249.5794911848766
2.5,0.6,25.0,8.0,21.6,20.3,23.0,8991.10701121312,1889.0469424241808,1314.672671081669,1314.6729810845736,2236.3569644886556,2236.357452134042
2.4,3.2,23.7,4.2,17.4,25.0,30.0,11589.200217741696,2029.1361641061792,3067.323548235147,3067.319268715816,1712.7112540679261,1712.7099826166286
2.5,4.6,7.4,3.0,10.1,22.5,0.2,-9600000.0,0.0,0.0,0.0,0.0,0.0
2.2,5.0,3.0,15.4,10.4,4.6,29.1,15260.933238388248,6460.718479401601,3293.4164616136823,3293.419137220219,1106.6900420968102,1106.6891180559353
2.5,0.5,25.0,3.0,18.3,25.0,29.4,12209.62939505853,1584.0054638336019,3492.850932466618,3492.8496328223177,1819.9617659542173,1819.9615999817745
2.0,5.0,4.8,15.5,21.5,13.8,13.1,3676.822269178848,1722.3358953390182,407.3879830853511,407.38961462887386,569.8544794270846,569.8542966985203
2.5,5.0,3.0,3.0,24.4,25.0,20.7,18976.950505381436,4812.093145044043,4055.6211416178285,4055.603764722171,3026.8120750515673,3026.8203789458294
2.0,4.0,3.0,25.0,30.0,3.0,21.9,12770.618957553857,4228.461658745949,3193.0520489070095,3193.0499606062695,1078.0266534319528,1078.0286358626777
2.4,0.9,15.1,6.2,12.8,21.5,8.3,7815.483309378478,1514.2899399416726,947.5887745677837,947.5886591372929,2203.006471355132,2203.0094643765965
2.5,2.5,22.5,12.8,0.7,13.5,28.6,-9149550.133737266,0.0,0.0,0.0,0.0,0.0
2.0,3.4,3.0,5.3,24.4,25.0,5.8,8028.063568256115,3901.8337818453087,1442.0831888805844,1442.0833208977538,621.0312994697838,621.0319771626841
2.5,3.1,7.7,17.7,15.4,17.5,11.5,-12189750.324093346,0.0,0.0,0.0,0.0,0.0
2.3,5.0,3.0,14.0,20.5,14.8,4.8,9334.308273276705,5375.198149372673,646.8742440179328,646.8732533252125,1332.682464937491,1332.6801616233954
2.4,5.0,25.0,3.0,30.0,25.0,25.2,21789.684898082334,6899.99622795111,3130.147364384933,3130.1533430302256,4314.694085553679,4314.693877162388
2.5,3.1,14.0,3.0,24.4,15.1,30.0,14471.076584090255,2055.31050199917,3715.056020560452,3715.057569811046,2492.8225492167826,2492.8299425028054
2.5,5.0,6.4,3.0,29.8,17.9,19.8,13121.667413296998,2336.9929558671674,4113.901812710703,4113.905327767906,1278.439589691407,1278.427727259816
2.5,0.5,25.0,3.0,14.0,24.8,23.2,12785.789790726078,1811.428867490996,3631.46846039443,3631.4688230131196,1855.7112707709803,1855.7123690565513
2.5,1.3,18.3,3.0,29.8,22.8,19.0,12838.97738334168,1436.0302144015232,3624.0003217049743,3624.000902171572,2077.473648747961,2077.4722963156505
2.3,5.0,3.0,5.1,30.0,18.8,14.8,16430.63910270723,3095.0762781634676,3349.538641979798,3349.548750513959,3318.243914216265,3318.2315178337417
2.4,0.5,3.0,3.0,30.0,25.0,15.9,12076.791994680276,2750.15236344204,3173.40582503452,3173.405967197404,1489.9134465920881,1489.9143924142224
2.4,4.6,18.6,3.0,30.0,25.0,26.0,18191.68969426241,3318.143623508813,4092.1021571530678,4092.108700966697,3344.6705218829443,3344.66469075089
2.5,4.6,7.8,14.0,30.0,6.6,30.0,-5199999.999999999,0.0,0.0,0.0,0.0,0.0
2.5,4.4,5.0,3.0,26.8,24.0,21.3,20791.483557609743,4152.480267637289,4881.0092950416965,4881.012712051038,3438.4921764760406,3438.4891064036788
2.4,0.5,3.0,3.0,10.4,23.5,30.0,9836.303911936995,1439.579565935852,2474.344139578282,2474.343795017136,1724.0177802418664,1724.0186311638588
2.4,2.4,19.8,8.2,0.0,14.0,24.8,-9600000.0,0.0,0.0,0.0,0.0,0.0
2.1,5.0,3.0,17.7,25.8,15.7,2.5,-3400000.0000000005,0.0,0.0,0.0,0.0,0.0
2.5,4.1,3.0,3.0,30.0,25.0,21.3,21147.128104003983,5026.915855139812,5252.840765704716,5252.834255529001,2807.2693579716006,2807.267869658854
2.2,3.7,3.0,10.4,29.2,10.2,23.8,-6792595.131114968,0.0,0.0,0.0,0.0,0.0
2.5,3.8,4.9,14.9,26.5,14.6,23.2,-13372783.389687642,0.0,0.0,0.0,0.0,0.0
2.5,5.0,3.0,25.0,30.0,5.8,11.4,19517.605323964155,4668.6016065057975,3094.6773219021143,3094.6796492399444,4329.825033898754,4329.821712417545
